Date,Province,District,Rainfall_mm,Temp_Max_C,Temp_Min_C,Humidity_pct,Evapotranspiration_mm,WindSpeed_mps,SolarRadiation_Wm2,SoilMoisture_pct,NDVI,SPI,SPEI,PDSI,DroughtSeverity
26/05/2023,Copperbelt,Ndola,13,28.4,19,72.8,3.5,1.5,254,33.3,0.67,1.56,1.24,1.64,No drought
27/05/2023,Luapula,Mansa,8.5,30.4,24.6,42.4,5.3,3,252.8,35.7,0.46,0.53,0.85,0.54,No drought
28/05/2023,Lusaka,Lusaka,18.4,30.8,23.4,72.7,5.1,2.4,267.9,34.3,0.6,-1.81,-2.12,-1.81,Severe
29/05/2023,Luapula,Samfya,10,38.2,32.6,73.9,4.6,4,181,10.9,0.22,-0.44,-0.29,-1.19,Moderate
30/05/2023,Eastern,Msekera,19.1,30.3,22.5,72,5.6,2.7,274.1,27,0.55,0.57,0.46,0.28,No drought
31/05/2023,Luapula,Samfya,21,33.6,27.5,84.3,6.3,1.5,268,22.7,0.38,0.27,0.23,-0.28,No drought
01/06/2023,Northern,Kasama,3.4,24.6,19.3,60,5.1,2.5,194.1,14.4,0.21,0.7,0.62,0.49,No drought
02/06/2023,Northern,Misamfu,6.4,27.8,20.5,40.6,3.3,3.3,203.4,13.9,0.63,0.82,0.37,-0.15,No drought
03/06/2023,Eastern,Chipata,4.8,29.9,23.4,55.7,3.1,4.4,185.7,35.4,0.48,0.67,0.78,0.83,No drought
04/06/2023,Copperbelt,Ndola,4,29.4,22.2,58.3,6.8,4.2,239.9,20,0.55,1.39,1.38,0.49,No drought
05/06/2023,Muchinga,Isoka,11.7,24.3,18.6,86.7,3.1,3,234,36.5,0.38,-1.55,-1.75,-1.98,Severe
06/06/2023,Muchinga,Isoka,3.9,29.2,23.6,78.2,3.6,1.5,271.7,18.4,0.66,-0.48,-0.31,-1.09,Moderate
07/06/2023,Eastern,Msekera,4.1,26.8,17.7,60.3,5.8,2.1,265.3,33.5,0.58,-1.88,-1.87,-1.56,Severe
08/06/2023,Lusaka,Lusaka,4.4,35.8,27.9,45.6,6.7,1.4,192.2,33.9,0.69,0.02,-0.06,-0.6,No drought
09/06/2023,Copperbelt,Kitwe,14.7,29.3,22.4,54.7,3,1.4,232.6,24.9,0.54,-1.61,-1.39,-2.35,Severe
10/06/2023,Central,Kabwe,3,26.8,19.1,58.5,5.9,2.5,234.4,35.5,0.62,0.42,0.36,-0.57,No drought
11/06/2023,North-Western,Mwinilunga,27.1,33,25.4,63.1,6.6,5,212.6,19.8,0.51,-0.63,-0.81,-1.08,Moderate
12/06/2023,Lusaka,Lusaka,3.5,26.3,16.6,52.9,3.7,1.2,183.3,33.3,0.47,-1,-1.11,-1.31,Moderate
13/06/2023,Central,Mkushi,11.6,27.6,20.9,50,3.2,2.4,258.6,11,0.58,-0.22,0.07,-1.11,Moderate
14/06/2023,Southern,Siavonga,17.1,22.7,13.1,79.3,4.8,3.6,219.7,39.8,0.22,0.2,0.36,0.03,No drought
15/06/2023,Eastern,Chipata,17.7,35.2,28.7,78.9,6.9,4.3,230.3,17.6,0.53,0.38,0.5,0.5,No drought
16/06/2023,Western,Senanga,3,28,18,47.1,6.7,4,221.2,15.8,0.21,-1.25,-1.12,-1.28,Moderate
17/06/2023,North-Western,Mwinilunga,1.9,38.3,28.9,55.6,3.7,4,278.8,37.7,0.28,0.01,-0.44,-0.26,No drought
18/06/2023,Northern,Kasama,7.8,33.2,26.9,46.4,3.9,1.5,277.1,35.5,0.54,1.09,1.31,0.4,No drought
19/06/2023,Southern,Siavonga,5.1,34,24.6,51.2,4.6,4.4,264,31.1,0.65,-0.28,-0.33,-0.48,No drought
20/06/2023,Southern,Choma,5.2,28.4,21.2,57.9,4.5,1.6,253.2,38.6,0.52,-0.34,-0.63,-0.79,Moderate
21/06/2023,Lusaka,Chongwe,6.2,29.8,22.6,47.9,3.2,3.5,269.5,39.5,0.61,-1.18,-0.91,-1.82,Moderate
22/06/2023,Eastern,Msekera,16,31.9,23.3,85.6,4.8,2.8,190.4,13.7,0.34,-0.21,-0.03,-0.61,No drought
23/06/2023,Southern,Magoye,10,30.3,24.2,46.9,3.4,2,196.4,25.3,0.55,-1.37,-1.41,-1.32,Moderate
24/06/2023,Copperbelt,Kitwe,11.9,34.3,24.7,48.2,4.8,1.5,269.5,27.2,0.35,-0.22,-0.52,-0.75,Moderate
25/06/2023,Northern,Mbala,12.9,26,20.1,67.2,3.9,3.2,180.1,16.4,0.35,-0.48,-0.62,-1.07,Moderate
26/06/2023,Eastern,Lundazi,23.9,32.4,24.2,69.2,6.7,2,221.7,39.4,0.6,-0.73,-0.92,-1.41,Moderate
27/06/2023,Muchinga,Isoka,5.3,29.8,24.2,70.4,3.6,3.8,220.5,23.4,0.55,0.31,0.67,-0.13,No drought
28/06/2023,North-Western,Kasempa,16.4,29.5,23,46.9,5.9,4.9,258.6,37.4,0.32,-0.89,-1.18,-1.19,Moderate
29/06/2023,Luapula,Samfya,13.1,33.3,25.2,75.3,3.8,4,255.6,36.1,0.41,-1.76,-1.79,-2.17,Severe
30/06/2023,Muchinga,Isoka,5.4,30.9,22.7,56.5,5.6,2.1,251.2,28.9,0.41,0.26,0.35,0.87,No drought
01/07/2023,Lusaka,Lusaka,8.9,29.3,23.6,89.2,3.2,4.1,226.4,10.8,0.48,0.66,0.72,-0.32,No drought
02/07/2023,Central,Kabwe,2,24.7,15.2,72.5,5.1,4.4,211.4,24.1,0.38,0.2,-0.07,-0.87,No drought
03/07/2023,Lusaka,Chongwe,7.9,27.6,21.9,55.8,3.4,1.2,232.4,30.1,0.58,-0.9,-1.05,-1.05,Moderate
04/07/2023,Eastern,Msekera,5.6,29.9,24.6,42.6,4.2,4.8,258.2,39.1,0.65,-0.07,-0.1,-0.84,No drought
05/07/2023,Copperbelt,Ndola,12.4,26,16.1,59.2,4.7,3,245.8,11.3,0.53,1.37,1.23,0.65,No drought
06/07/2023,Southern,Magoye,28.7,25.4,20.1,52.9,5.1,4.4,231.1,37.6,0.32,0.55,0.25,0.35,No drought
07/07/2023,Luapula,Mansa,6.9,30.5,20.7,78.5,4.3,1,232.4,29.3,0.69,0.9,0.84,-0.49,No drought
08/07/2023,Southern,Magoye,5.1,32.6,27.5,60.1,4.8,2.6,240.9,22.8,0.64,-0.17,-0.19,-0.06,No drought
09/07/2023,Northern,Misamfu,15.9,32,24,89,6.5,1.8,225.8,26.7,0.33,0.25,0.08,-0.57,No drought
10/07/2023,Copperbelt,Kitwe,14.8,31.3,26.2,69.1,4.8,1.4,207.3,16.1,0.32,-2,-2.03,-2.32,Severe
11/07/2023,Luapula,Samfya,5.1,29.7,22.4,69.3,4.8,4.8,248.7,17.2,0.7,0.66,1.07,-0.14,No drought
12/07/2023,Muchinga,Chinsali,6,27.1,17.3,67.9,4.8,3.7,220.7,31.7,0.65,0.91,0.9,0.79,No drought
13/07/2023,Luapula,Samfya,2.4,31,22.6,83.4,3.5,1.5,255.1,37.2,0.55,0.04,0.15,-0.28,No drought
14/07/2023,Copperbelt,Kitwe,12.8,33,25.5,50.2,3.3,2.7,273.1,28.2,0.61,1.23,1.38,0.77,No drought
15/07/2023,Luapula,Kawambwa,3.1,27,21,73,4.4,4.1,252.6,10.6,0.24,1.49,1.37,0.51,No drought
16/07/2023,Eastern,Chipata,10.5,23.9,18.7,80.1,6,4.8,187.7,34.4,0.48,0.09,0.17,-0.08,No drought
17/07/2023,Muchinga,Isoka,23,29.9,23.1,48.3,6.7,1.3,273.6,22.8,0.58,0.43,0.36,-0.45,No drought
18/07/2023,Central,Serenje,8.7,27.2,20.2,41.5,5.6,3,221.6,12.7,0.22,1.23,1.15,0.87,No drought
19/07/2023,Western,Kaoma,0.9,27.5,19.6,48.3,3.8,4.7,227.1,23.9,0.5,-0.93,-0.56,-1.46,Moderate
20/07/2023,Western,Kaoma,6.5,35.9,29.9,52.7,3.7,1.7,266.6,20,0.28,0.04,0.02,0.31,No drought
21/07/2023,Western,Senanga,5.4,28,21.3,47.9,6.6,3,186.9,15.4,0.64,-1.3,-1.04,-1.89,Moderate
22/07/2023,North-Western,Kasempa,9.5,31.2,25.4,43.5,3.3,4.3,234.7,32.7,0.33,0.24,0,0.09,No drought
23/07/2023,Eastern,Chipata,13.5,29.4,24,56.2,6.1,2.9,272.1,23.7,0.32,-0.15,-0.39,0.09,No drought
24/07/2023,Copperbelt,Ndola,3.7,35.1,26.5,65.9,4,1.7,208.9,38.8,0.46,0.05,0.05,-1.2,Moderate
25/07/2023,Central,Kabwe,12.1,32.5,26.9,81,3,2.1,184.4,30,0.33,-0.59,-0.66,-1.26,Moderate
26/07/2023,Muchinga,Mpika,5.2,31.3,23.7,58.4,3.4,1.9,256.4,18.2,0.3,-1.88,-1.94,-2.75,Severe
27/07/2023,Eastern,Lundazi,9.8,30.9,21.6,84.4,5.9,1.3,210.1,15.7,0.44,1.49,1.65,0.85,No drought
28/07/2023,Lusaka,Lusaka,4.7,30.3,20.3,64.7,3.4,3.1,238.6,24.2,0.32,-1.37,-1.34,-1.61,Moderate
29/07/2023,Western,Sesheke,6.9,31.5,23,71,6.6,2.4,190,33.1,0.22,2.8,3.01,1.48,No drought
30/07/2023,Muchinga,Mpika,15.1,34,25.3,47.9,5.2,2.8,210.1,19.4,0.59,0.32,0.24,-0.26,No drought
31/07/2023,Copperbelt,Kafironda,9.6,33.7,27.2,68.1,5.5,3.7,185.3,27.5,0.39,-1.33,-1.71,-2.11,Severe
01/08/2023,Western,Mongu,7.5,30.9,23.9,52.3,5.1,3.4,272.5,17.5,0.35,0.98,1.19,0.37,No drought
02/08/2023,Lusaka,Mount Makulu,10.2,30.4,21.7,56.5,4,3.3,264.6,31.3,0.26,-1.23,-1.47,-2.36,Severe
03/08/2023,Western,Mongu,2.7,29,23.8,55.3,4.9,1.6,276.2,13.3,0.59,-1.44,-1.43,-1.8,Moderate
04/08/2023,Muchinga,Mpika,10.2,34.6,27.6,73.5,3.3,1.5,235.4,35.8,0.44,0.81,0.93,0.52,No drought
05/08/2023,Southern,Livingstone,25.1,30.5,22.6,54.3,4.7,1.3,221.7,23.2,0.42,1.36,1.42,0.2,No drought
06/08/2023,Eastern,Lundazi,17.2,35.1,29.5,40.5,6.1,3.3,279.9,29.1,0.54,-0.39,-0.11,-1.83,Moderate
07/08/2023,Copperbelt,Kafironda,10.9,33.1,23.2,43,4.5,2.1,258.7,16.5,0.39,1.1,1.18,0.32,No drought
08/08/2023,Western,Kaoma,4.4,28.1,21.9,41.5,4.6,1.5,209.7,34.7,0.33,0.05,-0.04,-0.51,No drought
09/08/2023,Southern,Livingstone,13.5,32.6,22.9,80.2,3.9,1.4,196.8,34.5,0.66,0.49,0.15,0.73,No drought
10/08/2023,Muchinga,Isoka,16.6,30.4,21.1,45.5,5.1,3,218.2,20.2,0.38,-0.95,-1,-1.01,Moderate
11/08/2023,Central,Mkushi,20.7,37.3,29.9,83.3,6.9,3,189.6,30.6,0.62,-0.4,-0.46,-0.88,No drought
12/08/2023,Eastern,Lundazi,8,30.7,23.8,85,5.1,4,180.5,19.2,0.41,-0.47,-0.49,-0.96,No drought
13/08/2023,Lusaka,Chongwe,19.8,29.7,20.4,75.1,4.6,3.8,245.7,22.1,0.31,-2.5,-2.41,-3.53,Severe
14/08/2023,Eastern,Chipata,1,30.2,22.1,87.2,4.3,3.8,207.4,38.3,0.4,-0.17,-0.01,-0.23,No drought
15/08/2023,Muchinga,Mpika,1.3,29.2,23.7,80.4,4,1.8,195.5,27.6,0.25,1.35,1.31,0.98,No drought
16/08/2023,Eastern,Lundazi,10.4,31.3,21.6,76.9,6.1,2.7,240.1,26.1,0.45,-0.34,-0.09,0.18,No drought
17/08/2023,Western,Kaoma,7.6,29.2,22.2,54.2,4.8,4.6,187.4,11.2,0.27,0.24,0.65,-0.12,No drought
18/08/2023,Lusaka,Lusaka,14,30.4,20.8,56.6,5.5,2.9,205,16.2,0.6,-1.01,-1.18,-1.36,Moderate
19/08/2023,North-Western,Mwinilunga,12.8,34.6,25.8,84.8,3.4,3.2,207.3,23.3,0.36,-0.04,-0.16,-0.71,No drought
20/08/2023,North-Western,Kabompo,8.6,27.8,18.5,45.5,5.3,2.5,209.9,19.8,0.43,0.31,0.35,-0.34,No drought
21/08/2023,Copperbelt,Kafironda,17.6,29.5,23.4,73.3,3.1,1.2,231.3,37.6,0.47,0.43,0.2,-0.65,No drought
22/08/2023,Central,Mkushi,2.5,27.2,18.2,79.4,6.5,4.7,188.8,30.3,0.37,-1.47,-1.38,-2.29,Severe
23/08/2023,Lusaka,Lusaka,3,30.2,20.9,89.3,6.6,3.4,261.4,34.9,0.48,1.51,1.51,1,No drought
24/08/2023,Muchinga,Isoka,3.5,28.4,19.9,62.5,4.7,3.9,183.5,23.1,0.24,1.51,1.68,0.96,No drought
25/08/2023,Southern,Magoye,6.7,25.2,20.1,79.1,5.2,3.7,211.5,17.1,0.64,0.61,0.77,0.65,No drought
26/08/2023,Muchinga,Chinsali,6,26.8,19.1,81.2,5.4,4.6,203.2,37.6,0.2,-2.03,-1.77,-3.29,Severe
27/08/2023,Copperbelt,Ndola,4.5,28.5,19.4,62.3,3.6,1.7,264.7,37.1,0.31,0.18,0.43,0.03,No drought
28/08/2023,North-Western,Mwinilunga,6.9,28.8,21.6,70.6,4.5,3.6,259.4,33,0.62,-0.88,-0.67,-1.79,Moderate
29/08/2023,Luapula,Kawambwa,4.1,31.8,24.9,84.8,6.1,3.3,206.2,14.7,0.6,0.42,0.44,-0.27,No drought
30/08/2023,North-Western,Zambezi,7.6,27.7,20.2,57.7,4.4,4.4,215.7,20.1,0.27,0.79,0.86,1.06,No drought
31/08/2023,Lusaka,Mount Makulu,7,30.4,20.9,79,5.5,4.6,218.7,28.8,0.35,-0.9,-1.25,-1.37,Moderate
01/09/2023,North-Western,Zambezi,1,34.3,28,89.9,6.9,2.1,207.9,37.6,0.31,0.96,0.81,0,No drought
02/09/2023,Southern,Choma,9.7,26.3,19.2,78.7,4.1,3.2,254,40,0.48,-0.6,-0.81,-1.65,Moderate
03/09/2023,Copperbelt,Kitwe,1.3,26,17.6,88.8,5.3,2.8,264.3,10.9,0.41,0.07,0.07,0.45,No drought
04/09/2023,Lusaka,Lusaka,6.9,29.7,23.3,81,6.4,2.9,237.3,20.9,0.51,-1.05,-1.48,-0.84,Moderate
05/09/2023,Copperbelt,Kafironda,6.4,28.1,20.7,43.9,5.4,2.8,199,13,0.27,0.87,0.69,0.35,No drought
06/09/2023,Northern,Mbala,1,31.1,21.2,55.6,6.6,3.1,259.7,38.8,0.26,-0.42,-0.43,-1.03,Moderate
07/09/2023,Western,Sesheke,8.4,28.2,20.7,40.1,3.5,3.5,273.7,32.9,0.4,-0.67,-0.72,-0.93,Moderate
08/09/2023,Eastern,Lundazi,3.2,26.5,17.4,74,6,4.9,242.1,22.6,0.69,-0.18,-0.19,-0.57,No drought
09/09/2023,Copperbelt,Kitwe,4.6,30.5,21.8,44.4,4.1,3.7,211.4,19.2,0.36,-1.67,-1.81,-1.88,Severe
10/09/2023,Southern,Siavonga,7.4,33.3,27.6,79.3,3.4,3.4,212.9,33.8,0.24,0.77,0.82,0.31,No drought
11/09/2023,Eastern,Msekera,4.7,29,23.2,53.1,3.6,1.4,243.1,20,0.54,1.13,1.23,1.06,No drought
12/09/2023,Muchinga,Mpika,10,29.2,21.5,56.2,6.1,2.7,274.2,22.3,0.56,-0.35,-0.53,-1.1,Moderate
13/09/2023,Western,Kaoma,21.3,23.5,16.7,83,3.8,1.4,279,20.7,0.43,-0.09,-0.07,-0.43,No drought
14/09/2023,Muchinga,Isoka,6.3,29.2,23.1,55.8,4.2,1.7,246.8,24.1,0.51,1.08,0.85,0.25,No drought
15/09/2023,Western,Sesheke,0.8,27.7,20.9,84.2,5.3,4.2,185.5,24,0.38,1.6,1.79,1.72,No drought
16/09/2023,Western,Kaoma,2.5,32.6,24.5,45.3,4.9,4.6,208.8,34,0.26,-0.08,-0.16,-0.12,No drought
17/09/2023,Lusaka,Chongwe,7.4,34.9,29.2,69.8,5.1,1.7,236,16.9,0.59,-0.63,-0.63,-0.44,Moderate
18/09/2023,Southern,Magoye,2.5,27.6,19.3,75.9,4.3,1.4,212.3,36.8,0.33,-0.23,-0.15,-0.68,No drought
19/09/2023,Western,Senanga,4.9,28.3,22.8,69.5,4.5,5,202.2,35,0.36,0.8,0.67,-0.42,No drought
20/09/2023,Muchinga,Mpika,5.1,27.9,19.8,46.4,5.9,1.6,253.9,17.7,0.44,-0.93,-1.07,-1.02,Moderate
21/09/2023,Eastern,Msekera,1.6,31.8,26.6,76.9,5,1.1,200,36,0.24,0.38,0.3,-0.17,No drought
22/09/2023,Muchinga,Chinsali,39.1,25,16.1,46.1,3.2,1.4,232.8,23.7,0.24,-0.3,-0.22,-0.16,No drought
23/09/2023,Copperbelt,Kitwe,10.2,30.2,21.2,65,4,2.4,275.5,21.1,0.38,-1.28,-1.08,-1.69,Moderate
24/09/2023,Southern,Choma,12.3,30.4,24.6,52.8,3.3,3.1,234.6,20.7,0.23,-1.2,-1.17,-1.99,Moderate
25/09/2023,Western,Senanga,5.6,24.7,16.8,89.6,5.5,2.4,205.9,29.8,0.21,-0.72,-0.75,-1.4,Moderate
26/09/2023,Northern,Mbala,4,23.8,17.1,45.1,3.9,2.6,244.2,28.7,0.21,0.29,0.58,-0.55,No drought
27/09/2023,Southern,Magoye,6.3,31.4,22.5,70.5,6.6,2,268.1,11.9,0.49,-0.26,-0.33,-0.97,No drought
28/09/2023,Copperbelt,Ndola,4.2,28.1,22.1,60.1,4.9,1,184.1,27.9,0.62,0.04,-0.34,-0.24,No drought
29/09/2023,Copperbelt,Kafironda,2.4,31.1,24.8,51.2,6.2,1.2,205.2,15.9,0.69,-0.99,-0.6,-1.02,Moderate
30/09/2023,North-Western,Zambezi,10.3,27.2,18.5,84,4,3.2,225.2,25.1,0.57,0.71,0.7,0.33,No drought
01/10/2023,Muchinga,Isoka,13.8,33.8,24.9,86.3,6.6,1.9,210.9,11.7,0.49,0.3,0.15,0.13,No drought
02/10/2023,Copperbelt,Ndola,1.2,28.2,20.4,58.6,6.4,1.4,216.8,34.6,0.26,0.54,0.78,0.25,No drought
03/10/2023,Luapula,Mansa,3.9,29.6,21.6,89,4.1,4,257.1,36.2,0.61,0.64,0.75,0.42,No drought
04/10/2023,Southern,Livingstone,1.4,29.5,23.1,66.7,5.3,3.3,268.3,14.8,0.6,-0.22,0.04,-0.61,No drought
05/10/2023,Eastern,Chipata,5.3,27.6,21,75.1,5.2,3.8,279.4,27.5,0.49,-0.19,-0.3,-0.95,No drought
06/10/2023,Copperbelt,Ndola,2.6,31,21.1,72.8,4.2,2.8,215,39.6,0.51,0.61,0.42,-0.55,No drought
07/10/2023,Copperbelt,Kitwe,8.1,27.9,20.4,45.4,3.5,1.8,223.9,27.5,0.26,-0.27,-0.43,-1.24,Moderate
08/10/2023,Copperbelt,Kitwe,15.5,25.5,17.4,50.5,4.5,1.3,232.8,27.6,0.49,1.01,1.16,-0.1,No drought
09/10/2023,Eastern,Msekera,2.6,25.2,19.7,44,3,1.2,247.1,20.7,0.25,0.81,0.6,-0.22,No drought
10/10/2023,Central,Kabwe,14.5,31.7,26.3,47.6,3,3,272.4,14.2,0.6,1.68,1.96,1.26,No drought
11/10/2023,Northern,Mbala,0.8,29.1,23.5,52.2,3.2,2.9,183.8,14.7,0.62,1.68,2.08,1.01,No drought
12/10/2023,Southern,Livingstone,9.3,30.8,22.3,77.9,5.9,4.4,265.4,21.4,0.64,-0.13,-0.44,0.12,No drought
13/10/2023,Luapula,Samfya,11.9,25.7,20.1,55.8,4.5,3.3,192.1,15.8,0.28,-0.09,-0.29,-0.95,No drought
14/10/2023,Northern,Misamfu,9,29.3,20.1,72.7,5.3,4.6,269.9,39.7,0.68,-0.32,-0.72,-0.96,Moderate
15/10/2023,Western,Senanga,4.4,30.1,24.7,47.9,6.8,2.7,241.8,29.6,0.3,-0.22,-0.06,-0.01,No drought
16/10/2023,Central,Mkushi,13.7,28.2,21.4,83.7,6.7,2.1,237,15.1,0.34,0.39,0.49,-0.31,No drought
17/10/2023,Western,Mongu,4.2,30.4,20.4,46.3,3.9,5,260.3,20.4,0.47,-1.75,-1.89,-1.93,Severe
18/10/2023,Southern,Choma,12.8,30.3,24.3,56.3,3.3,1.3,275.6,13.3,0.51,0.17,0.22,0.07,No drought
19/10/2023,Luapula,Kawambwa,4.8,36.1,27.5,54.6,6.3,4.1,233.5,21.9,0.51,1.29,1.36,1.15,No drought
20/10/2023,Copperbelt,Kafironda,4.1,31.4,24.7,74.1,6.2,1.7,199.5,12.8,0.33,-0.19,-0.6,-0.27,Moderate
21/10/2023,Southern,Livingstone,0.6,31.4,25.6,61.8,6.5,4.1,202.2,36.1,0.42,0.67,0.9,0.31,No drought
22/10/2023,Luapula,Kawambwa,4.3,33,25.5,89.9,6,3.3,257.8,27.4,0.7,-0.25,-0.44,-0.74,No drought
23/10/2023,Luapula,Mansa,0.9,29.5,20.6,63.1,6.9,3,245.2,12.4,0.65,-0.72,-0.59,-1.12,Moderate
24/10/2023,Lusaka,Chongwe,3.1,25.9,17.6,50.5,6.5,1.2,279.3,11.6,0.69,1.32,1.53,0.8,No drought
25/10/2023,Southern,Magoye,2.9,31.8,24.3,71,6.6,3.9,231.9,12.6,0.47,1.16,0.86,0.67,No drought
26/10/2023,Luapula,Kawambwa,4.4,27,20.3,71.1,6.3,2.3,239.6,31.5,0.7,0.47,0.65,-0.42,No drought
27/10/2023,Luapula,Samfya,11,33.2,26.3,44.7,6.4,2.6,258.8,24.1,0.65,-0.52,-0.67,-1.13,Moderate
28/10/2023,North-Western,Kasempa,11,34.5,28.7,52.2,3.3,2.4,277.2,38.9,0.21,0.01,-0.19,0.42,No drought
29/10/2023,Western,Senanga,1.6,32,26.1,40.2,4.6,4.8,224.3,29.7,0.52,0.92,1.23,0.15,No drought
30/10/2023,Western,Sesheke,22.3,24.9,18.5,66,5,2.6,188.1,31.8,0.68,-1.28,-1.27,-1.91,Moderate
31/10/2023,Central,Mkushi,3.3,30.7,23,48,3.8,4.5,252.8,11,0.48,0.45,0.25,-0.67,No drought
01/11/2023,Copperbelt,Ndola,12.9,28.7,22.4,65.4,6.4,3.6,215.9,28,0.25,-1.08,-1.45,-1.26,Moderate
02/11/2023,Muchinga,Isoka,6.1,27.3,17.3,73.5,5.4,2,266.8,14.2,0.67,1.46,1.59,0.84,No drought
03/11/2023,North-Western,Kasempa,8.8,30.4,23.3,69.3,3.1,1.3,263.1,19.6,0.42,-1.26,-1.25,-1.26,Moderate
04/11/2023,North-Western,Kasempa,5.8,30.1,24.3,83.9,4.8,4.3,259.7,23.7,0.55,-0.22,-0.39,-1.42,Moderate
05/11/2023,North-Western,Zambezi,39.8,30.3,24.5,49.1,3.8,3.1,257,16.5,0.27,-0.15,0.15,-0.54,No drought
06/11/2023,Northern,Kasama,11.1,31.9,24.1,42.6,5.8,4.7,211,36.4,0.67,0.3,0.5,-0.29,No drought
07/11/2023,Eastern,Lundazi,10.5,31.8,24,59.3,7,4,273.8,13.5,0.4,0.24,0.21,-1.1,Moderate
08/11/2023,Eastern,Msekera,20.1,23.6,14.5,43.8,6.9,2.6,274.6,22.9,0.25,-0.16,-0.57,0.03,Moderate
09/11/2023,Western,Senanga,4.7,33.6,23.7,60.5,5.7,1.4,230,18.7,0.66,-0.69,-0.66,-1.25,Moderate
10/11/2023,North-Western,Zambezi,10.4,28.8,18.9,43.8,5.2,3.7,187.3,21,0.64,0.04,0.03,-1.06,Moderate
11/11/2023,North-Western,Mwinilunga,12.1,26.8,18.2,89.7,6.2,4.7,249.4,31,0.35,-1.63,-1.76,-2.11,Severe
12/11/2023,Lusaka,Chongwe,6.1,28.2,18.2,52.2,6.3,2.9,218.9,35.1,0.53,0.18,0.3,-0.58,No drought
13/11/2023,North-Western,Kasempa,15.2,24.8,17,49,5.8,2.5,196.9,17.8,0.65,-1.35,-1.76,-1.99,Severe
14/11/2023,Southern,Magoye,9.7,28.7,22.9,81.1,3.9,4.8,181.7,21.6,0.57,0.02,0.07,0.01,No drought
15/11/2023,Southern,Siavonga,1.3,29,23.3,88.8,3.3,1,246.4,18.9,0.39,0.91,0.78,0.45,No drought
16/11/2023,Southern,Siavonga,6.1,31.8,23,75.1,6.7,4.6,267.8,37.8,0.2,0.86,0.65,0.19,No drought
17/11/2023,Central,Mkushi,4.7,29.4,21.4,86.8,6.9,1.3,186,26.3,0.22,0.04,-0.04,-0.35,No drought
18/11/2023,Eastern,Lundazi,12.8,33.4,27.4,76.3,6.2,1.3,254.4,28.1,0.61,0.16,-0.3,-0.63,No drought
19/11/2023,Copperbelt,Ndola,12.5,27.3,18.9,71.8,5.8,4.7,261.9,25.4,0.4,1.02,1.25,0.34,No drought
20/11/2023,Central,Serenje,7.4,26,19.6,56.8,5.6,3,264.5,27.6,0.5,-1.4,-1.64,-2.42,Severe
21/11/2023,Copperbelt,Ndola,18.3,30.8,23.8,81.8,4.9,2.2,180.2,26.6,0.53,-0.39,-0.29,-1.55,Moderate
22/11/2023,Northern,Kasama,19.6,28.7,21.7,75.5,6.5,1.4,240.2,27.2,0.2,-0.48,-0.77,-1.27,Moderate
23/11/2023,Copperbelt,Ndola,3.8,37.1,27.9,64.9,5.8,1.7,180.6,15.7,0.69,-0.63,-0.49,-1.58,Moderate
24/11/2023,Copperbelt,Ndola,4.7,30.3,24.5,47.5,5,1.9,251.8,28.1,0.53,-0.06,0.09,-0.45,No drought
25/11/2023,Lusaka,Lusaka,15.4,30.1,23.5,50.1,5.5,2.4,181.1,23.8,0.39,1.2,0.98,1.11,No drought
26/11/2023,Central,Serenje,7.3,29.8,24.1,65.9,5.5,3.1,252.2,30.9,0.61,-0.85,-0.77,-1.21,Moderate
27/11/2023,Central,Mkushi,15.8,30.8,23.2,41.9,4.1,4.3,237.5,25.9,0.59,-0.61,-0.47,-1.35,Moderate
28/11/2023,Northern,Kasama,2.5,27.7,19.8,79.1,5.9,2.9,224.3,39.3,0.37,1.24,1.42,0.87,No drought
29/11/2023,Western,Mongu,6.5,29.2,21.8,87.5,6,3.4,251.1,17,0.58,-1.15,-1.15,-2.4,Severe
30/11/2023,Central,Mkushi,1,31.8,22.2,58.4,3.5,4,183.9,19,0.27,0.04,0.07,-0.25,No drought
01/12/2023,Eastern,Msekera,1.2,32.6,27.5,43.7,4.1,2.6,214.2,29.6,0.53,-0.15,-0.24,-2.06,Severe
02/12/2023,Eastern,Chipata,11.9,29.4,21.7,67.9,3.7,3.3,207.6,28.9,0.62,-0.53,-0.43,-1.07,Moderate
03/12/2023,Muchinga,Chinsali,5,26.9,17.3,52.2,6.4,2.5,206.9,32.3,0.57,0.54,0.9,0.02,No drought
04/12/2023,Northern,Mbala,30,34.4,28.5,50.8,6.4,4.8,258.6,20.2,0.44,-1.64,-1.37,-1.82,Severe
05/12/2023,Southern,Livingstone,19.8,35.9,26.7,77.9,5.9,3.2,207.3,32.2,0.28,-0.76,-0.86,-0.57,Moderate
06/12/2023,Southern,Choma,26.2,28.7,23.2,63.9,5.2,4.1,203.7,34.6,0.7,0.14,0.39,0.01,No drought
07/12/2023,Eastern,Chipata,8,31.2,21.4,77,6,4,268.3,24.7,0.25,1.06,1.07,0.14,No drought
08/12/2023,Northern,Kasama,9.3,35.8,26.2,69.1,5.6,1.6,267.5,18.9,0.43,0.83,0.86,-0.1,No drought
09/12/2023,Northern,Misamfu,20.3,31.4,22.3,61.2,4.7,3,210.1,26.9,0.48,1.63,1.43,1.33,No drought
10/12/2023,North-Western,Mwinilunga,9.1,36.4,27.5,62.7,4.9,2.1,202.3,35.1,0.63,-0.94,-1.24,-1.76,Moderate
